ACTIVITIES,"<p>A mi Penpal^</p><p>Para mi pasatiempo yo hago much cosas. Primero yo va a la piscina y nada con mis amigos y familia. Proximo yo va pescar en Indianolal con mis amigos. Yo pesco mucho porque es mas divertido. Entonces yo juego los divertidos. Yo juego futbol americano y biesbol. Yo tambien hacer para mi padres y hacer cosas afuera y en al casa. </p><p>Jes Krcil</p>",A2,3319740,25,N4311792,"Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ",N,1,I1,,4192,,,,Traditional classroom,Foreign Language
ACTIVITIES,"<p>En Iowa^ no es mucho hace^ mi amigos y yo pescamos muchos. Te juega un deportes? Deportes es un muy popular en vacacciones. Nos les gustan la camparamos. Yo miro deportes de beisbol^ fútbol americano^ o softbol con mi familia. Iowa es muy bonita durante en la noche y mañana. Te gusta al zoo? Iowa tienen un zoo con muy animales. O^ vamos a Adventureland^ es muy divertido.</p>",A2,3319748,28,K4311800,"Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ",N,1,N4,,473,,,,Traditional classroom,Foreign Language
ACTIVITIES,"<p>Nos Jugamos basketbol y caminamos al parque con sus amigos. Nosotros nadamos al piscina mucho y vamos adventureland. Nos comimos comida differentes y esta muy divertido.</p>",A2,3319756,37,Z4311808,"Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ",N,1,I1,,4341,,,,Traditional classroom,Foreign Language
ACTIVITIES,"<p>Yo juego deportes con mis amigos. Yo monto un biciclets con cassie a mi casa tambien. Yo como el helado mucho. Durante el noche^ nosotros miramos la television. Me encanta al fin de semana porque yo veo mis amigos mucho.</p>",A2,3319788,30,H4311840,"Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ",N,1,I1,,473,3907,,,Traditional classroom,Foreign Language
ACTIVITIES,"<p>Hole^ para mi verano yo quiero a visitar mi amigos y falimlia. En mi casa yo juago videojuegas y juago con mi pero. yo fui en vacacion con mi familia en june^ nos vamos a las vegas y es muy beuno. con mi amogos nos corremos y nadamos muy mucho.<br></p>",A2,3319772,14,R4311824,"Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ",N,1,N3,N-MF,4566,,,,Traditional classroom,Foreign Language
ACTIVITIES,"<p>Nosotros gusta a correr en el sol pero nosotros gusta a nadar en el pool mas. Nosotros gusta duermir mucho a perosonas casas y jugar en lloviendo. Nosotros no gusta ir en bicicleta. mi y mi hermana gusta ir de compras y comer mucho comida despues de el softbol. Nosotros jugar mucho de el softbol en el sol o lloviendo. Nosotros esta muy emocionada a jugar softbol. Nosotros en el telefonos mucho. Nosotros gusta encontrar en personas despues de softbol.</p>",A2,3319792,32,T4311844,"Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ",N,1,N3,N-MF,140,,,,Traditional classroom,Foreign Language
ART,"<p>Hola^</p><p>Yo me llamo Luke y yo voy a hablar con vosotros a los diferente tipos de arte en mi pueblo. Yo vivo en Nueva Canaan^ CT y aqui arte es un mejor parte de la cultura. Nosotros tenemos muchas lugares que tienen arte. Un de mis favoritos es el Carriage Barn. El Carriage Barn es un lugare en el parque se llama Waveny y es un edifico muy pequeno. Cuando entre^ tu vas a veos muchas cosas diferentes. En un seccion^ hay picturas de que los estudiantes de la escuela se tocan. Nosotros tenemos un clase de photographia y todos de los mejores picturas se ponen en el Carriage Barn. Si^ yo sabe photographia no es el solamente tipo de arte^ pero en mi opinion^ es un de los mejores formos. Tambien^ Nueva Canaan tiene muchas diferentes formas de sculpturas. En este pueblo^ es muy comon por personas a tiene un sculputra a la casa. Muchos casas tienen scultupuras y todos son muy grande y muy bonitas. Yo pienso que es muy interesante por que Nueva Canaan es un de los solamentes pueblos que tienen estos. Finalmente^ mi favorito absoluto es el casa de Glass. El casa de Glass es un de los mejores lugares de arte en todo el mundo. Es un casa que es un formo de arte. Cada ano^ personas de todos los partes de el mundo vien aqui a la Nueva Canaan y ve el casa de Glass. Tambien^ yo veo el casa cada dia por que un de mis mejores amigos viva a la derecha de la casa. Es muy bonita y es un de los mejores partes de este pueblo. En generál^  Nueva Canaan tienen muchos diferentes lugares con arte y es un de los mejor pueblos en el mundo por ve el arte. </p><p>Gracias por su tiempo^</p><p>Luke</p>",B2,3705059,40,K4734388,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,I-MF,4456,,,,Traditional classroom,Foreign Language
ART,"<p>Hola Estudiantes!</p><p>Voy a escribir sobre los pincturas y arte en mi vida. Yo pienso que ellos son de Madrid^ cual es una lugar con cultura y arte. Pero^ nuestro pueblo tiene artistas nuevas y muchas museos interesantes. </p><p>En mi opinion^ prefiero el arte moderna porque es facil para comprender pero es interesante y bonita. Y también^ el arte modern no es caro. </p><p>En mi escuela^ tiene muchas arte de estudiantes. Pare! Tu puedas pensar que el arte es mal ó feo porque los estudiantes pintan. En actual^ el arte es interesante^ unico y divertido^ y es importante para celebrar los articistas en mi comunidad. Cuando tu visitarás mi ciudad^ tu pintarás con los estudiantes despues de visitarás los museos.</p><p>Mi pueblo tiene muchos museos^ pero tu visitarás el Moma y museo de arte moderna. Me encanta los dos museos y visitío muchas veces en el pasado. Es posible ver muchas tipos de arte y artistas^ pero mis favoritos son Picasso y Monet. Cual es tu artista favorito? Escribe debajo de nuestro blog!</p><p>Gracias! Ojala que ellos tendrás una viaje especial^ </p><p>Delaney</p><p><br></p>",B2,3705075,27,B4734404,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,,4234,,,,Traditional classroom,Foreign Language
ART,"<p>¿Hola estudiantes!</p><p>Estoy muy emocianada  conocer con ustedes. Mi ciudad es muy guapo^ pero no es solo porque hay muchos parques y tiendas... Hay mucha arte! Arte es muy^ muy importante en mi ciudad^ y a muchas lugares ver arte de muchos tipos!<br></p><p>En mi escuela^ hay mucho arte en los clases de arte - y este arte es muy avanzado. Hay muchas personas en mi escuela que le gustan dibujar y pintar. Personalmente^ yo dibujo. A mi me gusta dibujar animales differentes^ y muchos de mis dibujos están en la escuela. Yo tambíen dibujos en otros lugares en el ciudad. Hay un museo pequeño en el parque que es cerca de la escuela. El parque es muy guapo^ y el arte en el museo del paruqe es guapo tambíen! Hay arte de muchos personas en el museo^ y es un museo muy popular en mi comunidad. En los fines de semanas^ hay eventos especiales. A estos eventos^ es posible hablar con los artistas y preguntar los artistas sobre sus dibujos. Es muy interesante^ y es mi actividad favorita pasar mi tiempo! Hay lugares similares en sus ciudades? Si no^ va al esta museo! Es un expereinca perfecta! Hay muchos tipos de arte en el museo. Yo prefiero los dibujos modernas porque es muy difícil^ a veces^ comprender. A mi me gusta hablar con los artistas^ y muchas veces^ tengo muchas pregunats sobre el arte. <br></p><p>Hay otros lugares en mi ciudad ver arte tambíen. Un lugar interestante es en los tiendas. Si necesitas comprar comida^ por ejemplo^ es seguro que hay arte en la tienda o en el restuarante que sirve o tiene comida! A veces^ hay arte de los estudanites de mi escuela en los tiendas^ y es muy interesante porque muchas veces es un sorprende. Hay arte en todos los tiendas y en todos los paruqes en mi ciudad. ¿Donde es arte en sus comunidades?<br></p><p>Arte es muy^ muy importante a mi comunidad. Y como un resultado^ hay mucho arte en mi ciudad! Es arte muy interesante y muy guapo^ y es muy importante ver los dibujos de mi ciudad! Va al museo del parque y a los tiendas! Es muy divertido y muy guapo. </p><p>Gracias por su tiempo! </p><p><br></p>",B2,3705083,50,Q4734412,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,I-MF,2278,4145,,,Traditional classroom,Foreign Language
ART,"<p>En mi ciudad^ hay muchos museos famosos con arte. Turistas les gusta visitar el museo de Nueva York. El museo tiene arte muy viejo^ y arte muy joven. El arte tiene mucho estillas con muchos pinturas. En el museo^ hay arte de personas mas famosas^ un ejemplo es Picasso. Arte de Picasso es muy famosa y las turistas prefieren arte de Picasso más de otros porque tiene historia. Pero^ arte está en mas locaciones de el museo. En la ciudad^ hay harte clasico en los restaurantes. Los duenos de los restaurantes tienen arte viejo porque son abuelos. Addemas^ hay arte en los escuelos y universidades. Los estudiantes pintan y escriben arte y son el la galeria de los escuelas. La galeria es para el publico^ y es una buena lugar para ver arte.</p><p>Mi estillo favorita es arte con colores oscuros. Los colores oscuros tienen mucho sientamente. Siempre^ yo visitado el museo y veo a los artes con colores oscuros. Yo tambien gusta arte con geometricos. Geometrico es mi clase favorita de matematicas y yo estoy fascinado a estrellas y triangulos. Los estudiantes de Madrid van a tener divertido porque hay mas historia de arte en mi comunidad.</p>",B2,3705080,34,V4734409,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I5,,4428,,,,Traditional classroom,Foreign Language
