,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam,MachineScore
24,CLUBS,<p>Buenos días^ Señor director. </p><p>Los estudiantes de España quieren iniciar un club. El club se trataría de los estudiantes recogiendo basura y ayudar a limpiar el patio y pasillos^ ellos quieren iniciar este projecto porque quieren colaborar tanto con la escuela como el medio ambiente^ ellos creen que sería una gran oportunidad para poder superarse a sí mismos y a sus capacidades de poder ayudar a los demás.</p><p>Este club tendría un gran impacto en la escuela^ especialmente porque este ayudaría mucho al ecosistema/medio ambiente y a la calidad que la escuela le ofrece a sus otros estudiantes. Los estudiantes empezarán por recoger la basura que consigan y a limpiar las áreas del comedor. Un área limpia podría hacer que los estudiantes se sientan más motivados a aprender^ también podría hacer que los estudiantes también se sientan motivados a ayudar a recoger y limpiar las áreas de la escuela^ o^ lugares afuera de la escuela. Siento que este club podría llegar a ser muy grande y mucha gente querra unirse para poder ayudar a nuestro planeta a ser un lugar mejor y a nostros a ser mejores personas. </p>,B2,3750208,39,U4801900,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I5,A-MM,3947,,,,Traditional classroom,Unknown,2021-08-09,2-A-SE
25,CLUBS,<p>en spania un amijo cere im pesar un club en la school como pedo audar a impesarlo.</p>,B2,3747822,19,E4791955,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,N4,A-NE,473,,,,Traditional classroom,Unknown,2021-08-09,3-A-NE
27,CLUBS,<p>Hola^Director!</p><p>Como está?espero se encuentre bien! estoy escribiendo porque los estudiantes quieren abrir un equipo de baile porque algunos de ellos no les gustan mucho los deportes y piensan que el baile es una manera mas divertida de hacer ejercicio.Este equipo tendra un impacto positivo en la escuela porque mejorara el bien estar de los alumnos^estarán mas activos y despiertos^ esto ayudará para que ellos esten mas atentos y se esfuerzen mas con sus calificaciones.Unas de las actividades que se haran van a ser bailes y competencias para recaudar fondos para hospitales^orfanatos^asilos de ancianos y para centros de imigrantes.Espero que esto sea algo en lo que usted pueda estar interesado^^Muchas gracias!</p><p><br></p><p><br></p><p>                                                                                                                                                                                                                                     Sinceramente^Leslie Salazar</p>,B2,3747834,45,E4791967,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I5,A-MM,473,,,,Traditional classroom,Unknown,2021-08-09,2-A-SE
28,CLUBS,<p>Querido la principal de mi amigo en differente lugar^</p><p>Hola algunos estudíantes quero establécer un groupo para ayúdar el comunidad. Nosotros quíero butíficar el comunidad para vivía en un lugar mas limpía y boníta. Quiero tener groupos de la comunídad que depúes de escuela llegán a differentes lugares del comunidad y limpían el piso. Pueden llegar a parques y hacer tareas para la comunídad. Esto vóy a sér un impacto mas positivo en la comunídad y para el escuela. Las estudíanes voy hacer mas activo en la comunídas.</p>,B2,3750252,69,Y4801969,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I3,A-NE,3895,3389.0,,,Other,Unknown,2021-08-09,2-A-SE
29,CLUBS,<p>Querido/a Principal^</p><p>A mis amigos y yo nos gustaría organizar un club de teatro. En este club^ estudiaremos a piezas teátricas famosas y vamos a aprender a actuar. En ciertos días^ observaremos musicales u otros ensallos teátricos para aprender técnicas importantes. Este club a lo mejor parece algo inútil y innecesario. Sin embargo^ yo estoy aquí para explicarle cómo la organización de este club tendrá un impacto positivo en la escuela^ y más importántemente^ en los alumnos que se unan. Aprender cómo actuar no sólo incluye la memorización y poder hacerse llorar cuando quiera. El arte de ser actor o actríz incluye poder hablar fuerte y claramente para que todos en la audiencia te puedan escuchar y entender. Incluye formar la confianza para pararte en un escenario y actuar sin ponerte tan nervioso que no puedas hablar. Son abilidades como estas que harán al alumno más exitoso en la vida y en la escuela. Hablar claramente y fuerte para que todos te escuchen es una abilidad valuable para la vida^ especialmente si el alumno planea ocupar un trabajo que les hará hablar. También es una abilidad importante para dar presentaciones en la escuela y en el trabajo. Si alguién sabe cómo hablar claramente y si sabe cómo calmar a sus nervios^ le irá mejor en presentaciones y situaciones de alta presión. Entonces^ un club de teatro no sólo educará a los estudiantes que se unan sobre la forma de arte que es el teatro^ pero también los ayudará a formar abilidades que usarán en la vida diaria.</p><p>Espero que usted considere dejarnos organizar a este club.</p><p>Sinceramente^</p><p>Valeria</p>,B2,3750244,48,B4801961,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,A,A-MF,3400,,,,Other,Unknown,2021-08-09,1-A-M+
30,CLUBS,<p>Hola principal^</p><p>Algunos estudiantes y yo queremos empezar un club de cocina. En este club estudiantes aprenderian a cocinar cosas ricas y saludables. Queremos empezar este club porque sabemos que los estudiantes aqui no saben cocinar comida saludable y eso no es bueno para su salud. Este club ayudara a esos estudiantes mejorar su salud y en turno su moral y grados.<br></p><p>Para mejorar a la escuela este club puede cocinar almuerzos para estudiantes que no lo tienen. Tambien podemos cocinar para eventos que pasan en la escuela. Finalmente este club puede ir a competencias de cocina y ganar trofeos para la escuela. Espero que piensas mucho en esto.<br></p><p>                                                                                                                                                                                                                                                                     Muchos saludos^</p><p>Diego Farfan</p>,B2,3750240,26,V4801957,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,A,A-MM,4470,,,,Other,Unknown,2021-08-09,2-A-SE
31,CLUBS,<p>Hola^ Principál _______.</p><p>Me llamo Cate^ y^ junto con algunos otros estudiantes^ estoy interesado en empezar un club de fútbol. Fútbol es un tópico muy popular en nuestra escuela^ y es el deporte más popular en el mundo. Pensamos que muchos estudiantes pueden venir^ y puede ser muy divertido para estudiantes que no pueden encontrar otras personas que les gustan las mismas tópicos. En nuestro club de fútbol^ vamos a hablar sobre nuestros equipos favoritos y los anuncios más recientes. También vamos a ver varios partidos que han pasado durante la semana^ y podemos compartir nuestros opiniones. </p><p>Todos pueden venir a nuestro club. Si podemos empezar este club^ muchos estudiantes pueden encontrar amigos que les gustan los mismos cosas que ellos. Estudiantes pueden sentir conectados a otras personas en la escuela^ y van a ser felices a tener un lugar para ir después de sus clases. Tambien puede ser un lugar donde nuevas personas pueden aprender sobre fútbol. El fútbol es una deporte para todos^ y pensamos que si podemos empezar un club de fútbol^ podemos crear una comunidad como familia en la escuela.</p><p>Muchas grácias^ </p><p>- Cate VanMeter</p>,B2,3750236,60,W4801953,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I5,A-MM,3400,,,,Other,Unknown,2021-08-09,2-A-SE
32,CLUBS,<p>Hola^</p><p><br></p><p>Nosotros quero empezar una grupo para la escuela del arte. Pienso que pueden usar una de las classes de arte para el grupo despues de la escuela. Pienso que este pueden ser beneficial para muchas personas que no tienen acceso de las materiales necesido para hacer arte. Nosotros pueden ser muy respetuoso de la classes cuando estamos usando y pueden limpiar quando termino.</p><p>Nosotros pienso que el grupo de arte pueden ser una muy buena addition para la escuela y qualquier persona pueden poner parte si quieres. Algunas proyetos que queremos hacer son cosas para la escuela para poner mas arte en las classes y las pasillos para introducir mas arte en la escuela.</p><p>Gracias para escuchas y para considerar!</p><p><br></p><p>Sinceramente^</p><p>Las Artistas</p>,B2,3750228,51,Z4801945,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I4,A-SE,3389,,,,Other,Unknown,2021-08-09,2-A-SE
33,CLUBS,<p>          Principal de escuela^</p><p>Estaba hablando con mis amigos del colegio y escucho que los otros estudiantes quero empezar una club de computadores. Ellos quieran empezar este club para ayudar y informar a otros estudiantes sobre como usar diferentes programas del computadora. Hay muchos estudiantes que estan interestado en este club y pienso que va a ser un club muy benificial y popular. Muchos estudiantes quiero ayudo a como manejar diferentes programas del computadora pero no saben donde buscar informacion o ayuda. Este club es perfecto para ayudar estos estudientes en un manera divertido.</p><p>Este club va a ser un impacto muy positivo en el colegio porque ayudad a estudiantes en un manera divertiodo y colaberativo. Muchos estudiantes queiro saber mas sobre los programas de computadora porque es muy importanta a saber como usar diferentes paginas web en universidad. Cosas como Google Drive^ Microsoft^ y Google Sheets va a ser muy importantes para saber a manejar en el futuro. Este club va ayudar a tener un escuela mas moderno y va a preperar los estudiantes para el univeridad.</p><p>Muchas gracias^</p><p>Lily DeRosett</p>,B2,3750224,47,X4801941,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I4,A-SE,3389,,,,Other,Unknown,2021-08-09,2-A-SE
34,CLUBS,<p>Querido Principal^ </p><p>Hola^ hoy quiero hablar contigo sobre algo nueva en la escuela. Los estudiates tenemos un discusion y quiere empezar un nuevo club. Piensar que este escuela necesitas algo nuevo y divertido para que nuevos estudiantes estan felizes para ir a la escuela. Pienso que necesitamos crear un club de jardin. Muchos de los estudiantes en este escuela tienen un interes en crecer plantas^ pero no da la opertunidad que ellos necesitaban. Cuando crear este club^ podemos crear diferentes grupos de miembros decidieron en que ellos quieren crecer. Podemos crecer vegetales y algunas frutas como fresas y uvas. Tambien podemos crecer plantas comunes como flores. Despues de encontrar las plantas que necesitamos crecer^ va a dividir todos los miembros en grupos sobre que ellos quieren crecer. Algunas personas pueden ser en mas de un grupo^ pero no todos porque este va a causar una problema. </p><p>Trabajando en un jardin es bueno para su mental^ doctores dicen. Este es otro razon que este club de jardin es una idea muy buena para la escuela. cuando estamos crecendo estes diferentes plantas^ podemos encorperar en clases de ciencias. Depues de crecer^ podemos usar los flores a decorar diferentes clases y da los vegetales a personas que necesitan. es un buen metodo de ayuda la planeta y ve que tu podemos crear un diferencia en su comunidad. Este club tambien pueden ser algo que nuevos estudiantes va a tener un interes en y quieren ser en el club. Este club es algo muy bueno para la escuela y pienso que podemos ayudar a todos cuando crear este club. </p><p>Gracias por leer mi carta. </p><p>Tu estudiante^ Maggie</p>,B2,3750320,51,D4802037,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I5,A-MM,3389,,,,Other,Unknown,2021-08-09,1-A-M+
