,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam,MachineScore
32,CLUBS,<p style=|text-align: left;|>Buienas tardes^ quedia dicirle que yo quiedo empezar un club. El club que yo qiedo empezar es una de arte^ yo creo que esta club va tener una impacto positivo por que puidias a poner tus emociones en tu arte y no de un manera mal. Tampoco hay un club para estudiantes que los gusta los artes como pinta or ecribiendo poemas y hachiendo esto los puede dar los un lugar para enceñar sus talentos con otros. Va ser un lugar para los personas que los encanta pintando o poemas^ puedemos a poner sus trabajos terminados en el parer (si quiren) para enseñar a los otros estudiantes.<br></p>,B2,3733270,36,K4764403,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I4,A-NE,3389,,,,Heritage learner,First Language,2021-06-18,2-A-SE
33,CLUBS,<p>Querida Sofia: </p><p>Me encantaria ayudarte escribir un ensano para el principal de tu escuela. Me gusta mucho la idea de que tu quieres empesar un club. </p><p>Estimado Senor Garcia: </p><p>Te estoy contactando para preguntarle si pudiera yo y otros companeros empesar un club en la escuela.  Muchas estudiantes han estada diciendo que nuestra escuela debe tener un club de arte. Todos estos estudiantes les encantaria tener un lugar donde ir que otros tambien los entienden y son como ellos^ tambien tubieran tiempo haciendo algo que les gusta. </p><p>Una clase de arte le daria una salida creativa a los estudiantes y pudiera influir a los demas. Pudieran tambien vender su arte para poder ganar dinero para la escuela o pagar por sus suministros. Seria excelente si pudieras considerar esta propuesta por mi y los demas estudiantes. </p><p><br></p>,B2,3708479,20,A4738571,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I4,A-SE,3768,,,,Traditional classroom,First Language,2021-06-18,2-A-SE
35,CLUBS,<p>Principal por favor puedes dejarme abrir un club de vollyball por que podamos motivar los otros estudintes para que partecipen en deportes y ortros clubs.</p>,B2,3708455,20,M4738547,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,Below N4,A-NE,3768,,,,Traditional classroom,First Language,2021-06-18,3-A-NE
36,CLUBS,,B2,3707057,11,U4737044,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,Below N4,A-NE,4428,,,,Traditional classroom,Foreign Language,2021-06-18,3-A-NE
37,CLUBS,<p> Me and my friends from school want to start a club^ the club is like a study group we just like do missing work and also study for test. This will make a positive affect in school and students because it helps with work from class and test in the future.</p>,B2,3708103,21,N4738184,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,Below N4,A-NE,3768,,,,Traditional classroom,Heritage Language,2021-06-18,3-A-NE
38,CLUBS,,B2,3708464,18,J4738556,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I1,A-NE,4302,3389.0,,,Traditional classroom,First Language,2021-06-18,3-A-NE
39,CLUBS,,B2,3708284,3,L4738375,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,Below N4,A-NE,3389,,,,Traditional classroom,First Language,2021-06-18,3-A-NE
40,CLUBS,<p>Hola Senior Principal^</p><p>Algunos estudiantes en la escuela secundaria quieren empezar una organización de servio comunitario. El nombre del servio comunitario es Crossroads^ y es una organización que ayuda personas quien no tienen una casa. El objectivo del Crossroads es para ayudar las personas a tráves a donar comidas^ ropas^ y cosas necesarias. Los estudiantes pueden hacer actividades que venden cosas en el comunitario y obtener dinero para las comidas^ ropas^ y cosas. Tambíen^ los estudiantes en Crossroads van a enseñar otros estudiantes sobre la causa de el servio comunitario.</p><p>Este organización es muy importante porque tiene muchas ventajas para la escuela. Por ejemplo^ los estudiantes pueden aprender mucho sobre trabajo de equipo y </p>,B2,3680687,24,R4706536,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I4,A-SE,3543,,,,Traditional classroom,Foreign Language,2021-06-18,2-A-SE
41,CLUBS,<p>Me gustaria empezar un club. El club que quiero empezar es un club de esquiar. Este club puede apoyar las metas de muchos estudiantes que no pueden esquiar o participan en otros deportes de nieve normalmente. Los miembros del club pueden ganar premios de campeonatos y pueden mejorar la reputacion de nuestro escuela.</p>,B2,3740457,48,T4774606,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I1,A-NE,4428,,,,Traditional classroom,Foreign Language,2021-06-18,3-A-NE
42,CLUBS,<p>Holá el principal de mi amiga en España^</p><p>Muchas estudiantes en la esuela de mi amiga quieren un club para escuela. El club los estudiantes quieren empezar es un club de ayuda el medio ambiente. Entonces el club es importante a sus estudiantes porque el medio ambiente en 2021 es dañan de los acciones de personal sobre el globo. Los acciones del club son limpia la basura de la tierra y agua y crea actividades que chicos en escuela primera aprender para ayuda el medio ambiente. También el club esta ver los miembros dos dias de la semana. Los eventos que son muy divertidos respresentan el club para aumenter dinero a usar en paÍses que necestian.</p><p>Segundo^ el club para los estudiantes y los miembros es positivo para ellos y la escuela porque la informacion del club pueden usar en sus vidas. La informacion es una cosa sus familias que usas a vivir un vida bueno. Entonces el pueblo de la escuela son muy bueno para conserva recursos naturales y otros cosas para ayuda el polucción y los quimicos en el medio ambiente. Un gran project el club es va a participar en es no usan de los carros. Cuando no usan los carros^ el petroleo y los combistales fosiles no dañan la tierra y el aire que los personas respirar.</p><p>AdÍos</p>,B2,3740517,21,Q4774666,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I5,A-MM,4294,,,,Traditional classroom,Foreign Language,2021-06-18,2-A-SE
