,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam,MachineScore
0,ACTIVITIES,<p> Me gusta jugar volleyball con mi hermanas y mi amigos. Me gusta leer. Me gusta escribir. Vivo con mi madre^ mi padre^ y mi dos hermanas. Me gusta travel con mi familia. Me gusta apriendio. Me gusta cucinia por mi familia y amigos. Me gusta jugar con mi perro. Estoy caliente^ siempre. </p>,A2,3744642,44,F4781386,Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ,N,1,N4,,4141,,,,Private tutoring,Foreign Language,2021-06-21,N-MF
1,ART,<p>En mi pueblo^ muchos gentes quieren ver la arte. Arte es muy importante en mi pueblo y hay muchos edificos donde personas poden ir ver la arte. Mucho personas locál hacen la arte y ellos quiero otro personas ver su arte. Hay un calle en mi pueblo donde personas poden ir ver la arte de personas locál. Muchos touristas visitan la calle ver la arte y la calle es un poco famouso en la area. </p><p>En mi escuela^ estudiantes aprender hacer arte. La maestra de arte ayuda los estudiantes con su arte y ella hace arte tambien. MI tipo de arte favorita es la arte de floras porque yo amo natúra y yo pienso floras es muy bonita. Yo hago arte con colores de agua. Yo hago arte de floras y arbols. Me gusta hacer arte pero mi arte es no bien. Yo solo hago arte porque es divirtí. Mi arte es no en la calle famouso^ pero mucho otro personas locál tienen arte en la calle por touristas ver. </p>,B2,3741744,50,W4776359,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,I1,I-MM,4480,,,,Traditional classroom,Foreign Language,2021-06-21,I-MF
2,CELEBRATIONS,<p>Hola^ celebramos nuestros cumpleanos teniendo un pastel^ recibiendo regalos de cumpleanos de nuestra familia y^ lo que es mas importante^ divertiendonos  con familiares y amigos.</p>,A1,3655962,10,E4679355,Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ,I,1,I2,I-MM,4127,,,,Traditional classroom,Foreign Language,2021-06-21,I-MM
3,ENTERTAINMENT,<p>¡Me encantada gatos! Me gusta television. Me gusta Schitt's Creek y West Wing. </p>,A2,3744642,44,F4781386,Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ,N,1,N4,,4141,,,,Private tutoring,Foreign Language,2021-06-21,N-MF
4,TECHNOLOGY,<p>Mi familia es muy grande. Me gusta fiestas con mi familia. En la summer^ nosotros tienes una fiesta. </p>,A2,3744642,44,F4781386,Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.  Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it.  ,I,1,N4,I-MM,4141,,,,Private tutoring,Foreign Language,2021-06-21,I-SE
5,ART,<p>Hola! Me llamo Walton Winters. Vivo en el parte mas norte de Nueva York. En mi communidad hay muchas lugares para los artes. Hay un museo de los artes en la calle en centro de cuidad. En este museo hay sculpturas de personas de grecia y pinturas de personas del pasado que viven en mi communidad. Hay un pintura se llama |El Granjero y su esposa|. En este pintura hay una escuela^ una casa^ y una familia con tres hjios. Yo sentio muy connectado a este pintura porque vivo en una casa similar y la escuela se parece el mismo de mio. Tambien^ tengo los dos hermanos comó el chico en la pintura. Otra de la pintura sobre el Hombre y su familia^ hay una esculptura de un hombre grande en el centro de la calle circulo en mi ciudad. Esta esculptura es un hombe que fue en la guerra civil de estados unidos^ se llama David Chutney. David fue un general por las armas del norte y él hace deciones muy importantes para el lado de norte que resultado en la victoria. Pero^ despues de viente anos su salud mental causaba tomar su propia vida. Hoy nosotros celebramos su memoria y historia importante con la esculptura. Finalmente^ en el museo hay un lugar para la pinturas de las bosques y parques y lagos^ las cosas naturales. Tambien en este parte de museo hay un habitacion para los mariposas. Las mariposas son libres en este lugar. Hay arboles y plantas no real y el aire es muy controlado. Necesitan tomar mucho cariño con las vidas de las mariposas^ si no toman la cariña es muy facil para las mariposas a muerten. Los mariposas no hay arte pero muchas personas tomar picturas de ellos y pintar que captuaran. El museo pone estas pinturas en el parte con los pinturas de arboles y otras cosas naturales. Gracias para su attencion sobre los artes en mi pueblo. </p>,B2,3741756,51,L4776371,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,I4,I-MF,2057,,,,Traditional classroom,Foreign Language,2021-06-21,I-MF
6,ART,<p>Hola! Los estudiantes de arte son o el senido de nuestra^ es importante de informa las personas o local arte. Muchos variaccions de artel incluye visual^ teatro^ y musica. Para mi^ una favorita es teatro artes. Teatro arte es no comun en Mahwah para viejo personas^ es grande para ninos! Teatro es un mas |grande| forma de pelicula interino^ y es a nuevo experiencia--especialmente musica teatro.</p>,B2,3740433,12,P4774582,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,I4,,4294,,,,Traditional classroom,Foreign Language,2021-06-21,I-MF
7,ART,<p>En Mahwah^ mi arte favorita es abstract. Abstract es mi favorite porque hay muchos colores y lineas. En Mahwah^ no hay un lugare para arte. Pero^ en Nuevo York hay muchas museas con arte de artistas famosas.</p>,B2,3740705,8,C4774854,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,I1,I-SE,4428,3958.0,,,Traditional classroom,Foreign Language,2021-06-21,I-MM
8,ART,<p>Hola Chico^</p><p>Bienvenidos a Mahwah escuela en Nueva Jersey. Es muy divertido en la escuela con diferente estudiantes. Mi passÍon es arte tambíen^ porque me mucho gusta expresar mi emociones con los colores. Mi favorito typo de arte es los retratos de personas. Los autoretratos son muy deficil para mi^ pero las retratos de mi amigas son muy diviertido. Me mucho gusto pinto los diferente partes de el cuerpo^ specifico la cabeza. Son mucho detales por ejemplo la boca con los labios^ o los ojos. Tu peudan diferente expressiones en la persona con la boca para mostrar diferente emociones. Es muy creativo porque la boca es muy diferente para todos personas. </p><p>En la Mahwah^ tu busca mucho diferente lugares con interesante arte. En la escuela^ tiene mucho diferente clases con el arte. Es el historia de arte^ la clasa de pintura^ y mucho mas. Me favorita clase es la historia de arte porque me gusto aprendo de muchos diferentes artistas famoso. Por ejemplo^ Van Gough tiene gran impacto en la arte en el pasado. Me gusta los retratos porque Van Gough tiene muy interesante retrato de Mona Lisa. Yo quierro esta el exitoso artista. Yo recomiendo la clasa porque la profesora es muy fantastico^ pero es muy trabajo. Ademas^ en la cuidad son mucho diferente museos. Los museos tiene las pinturas que son retratos y autoretratos^ y las esculturas. Yo creo las obras de arte que son abstracto son muy interesante. Yo recomiende el Museo de Natural Arte en Nueva York para ver las obras de arte de Picasso. Ello es muy famoso artista para la trabajo abstracto. </p><p>¡Hasta luego!</p>,B2,3740741,15880,C4774891,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,I1,I-MM,3958,,,,Traditional classroom,Foreign Language,2021-06-21,I-MF
9,ART,<p>El arte en este comunidad es muy impresionante y las artistas crean obras muy especiales con su talento. Puedes mirar las en los pasillos de la escuela. Están en los paredes y puedes disfrutar el arte cuando estas caminando a sus clases. Prefiero el arte del surealismo porque las artistas usan su creatividad para dibujar cosas afuera del mundo y es algo diferente. Puedes sentir el emocion en la obra cuando la artista usa su emoción para pintar el cuadro. Además^ hay muchas obras en el centro de comunidad pero las pinturas en esta lugar están más desarolladas. Las artistas pasan mucho tiempo para crear las^ por eso estan muestrado en esta lugar. </p>,B2,3740973,9,W4775127,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,I5,,4294,,,,Traditional classroom,Foreign Language,2021-06-21,I-MF
