,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam,MachineScore
0,ACTIVITIES,<p>Mi encanta nadar en la oceania y jugar deportes y jugar video juegos</p>,A2,3750485,9,Q4803048,Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ,N,1,N1,N-MM,4294,,,,Traditional classroom,Foreign Language,2021-08-11,N-MF
1,ACTIVITIES,<p>Hola! En verano^ yo camino afuerta con mi amigos^ ver pelicula con mi perro^ y nadar.</p>,A2,3750489,15,R4803052,Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ,N,1,N3,N-MF,4456,,,,Traditional classroom,Foreign Language,2021-08-11,N-MF
2,ACTIVITIES,<p>Hola Ayo. Espero que hayas tenido es buen verano. Esto es lo que paso durante mi verano. Durante esta verano^ mi familia y yo fuimos de vacaciones a Washington DC. Quando regresamos^ consegui un trabajo en Popeyes y esa es mi actualizacion de verano actual.</p>,A2,3750493,15,M4803056,Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ,N,1,N1,N-MF,3888,,,,Traditional classroom,Foreign Language,2021-08-11,N-MF
3,ACTIVITIES,<p>Hola me llamo Kimberly. Mi vive en Randallstown en Baltimore County^ Maryland.  Nosotros jugar deportes^ nadar y jugar con amigos. Nosotros caminar con amigos y hablar en la fone. Nosotros tambien llevamos mall con mi padres. Tambien^ yo ver la television en la casa anoche y la pelicula. Mi programa favrita es House of Payne. </p>,A2,3750497,18,L4803060,Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ,N,1,N3,N-MF,3534,,,,Traditional classroom,Foreign Language,2021-08-11,N-MF
4,ACTIVITIES,<p>Hola! Un actividad me gusta  es jugar futbol americano porque es muy divertido. Futbol americano es muy divertido con los amigos. Un otra actividade me gusta este tomar mi bicicleta con mi Mama y mis amigos. Me encanta jugar los videojuegos porque es muy hace calor. Adios!</p>,A2,3750501,19,V4803064,Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ,N,1,N4,,4314,,,,Traditional classroom,Foreign Language,2021-08-11,N-MF
5,ACTIVITIES,<p>Yo soy mucho me gusta y perro ahora la abol. Pero ahora yo comida y correr y desayuno y almuerzo.</p>,A2,3750505,5,D4803068,Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ,N,1,N2,N-SE,4294,,,,Traditional classroom,Foreign Language,2021-08-11,N-MF
6,ACTIVITIES,<p>Hola^ me llamo Amaiyah. </p><p>New Town High School estudiantes encanta nadar y jugar basquetbol afuere. </p>,A2,3750509,11,K4803072,Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ,N,1,N3,N-MF,3389,,,,Traditional classroom,Foreign Language,2021-08-11,N-MF
7,ACTIVITIES,<p>En el verano^ me gusta leer^ caminar afuera^ ver la tele^ ir de compras con mis amigos porque es muy divertida. </p>,A2,3750517,21,F4803080,Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ,N,1,N4,,4141,3911.0,,,Traditional classroom,Foreign Language,2021-08-11,N-MF
8,ACTIVITIES,,A2,3750513,0,X4803076,Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ,N,1,Below N1,N-NE,4294,,,,Traditional classroom,Foreign Language,2021-08-11,N-NE
9,ACTIVITIES,<p>Hola^ estudiantes trabaja y ir a otro estates. Tienes amigos a la casa y domir y nadar.</p>,A2,3750521,28,W4803084,Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ,N,1,N3,N-MF,4141,,,,Traditional classroom,Foreign Language,2021-08-11,N-MF
10,ACTIVITIES,<p>Hola yo y mi amigas jugar muchas actividades en el verano para ejemplo nosotros ir al la playa y nadar en la agua. Comer en resturantes favorita^ Cheescake facory^ Olive garden^ Red robin ect.  Nosotros correr en la ciudad para uno ahora. Nadar en la piscna con mi amigas. Jugar basketbol de competion. Ver los television y jugar video jugos.</p>,A2,3750525,27,N4803088,Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ,N,1,N3,N-MF,3911,,,,Traditional classroom,Foreign Language,2021-08-11,N-MF
11,ACTIVITIES,<p>Buenos Dias!</p><p>Me llamo Ayo^ Yo vivo en Baltimore^ no me gusta Baltimore.</p><p>Me y mis amigos gustamos ir la playa^ cantar hip hop y classic musica. Nosotros comer muchos comida en el Hibachi Grill^ IHop^ Chick fil A y Americanos Best.  </p><p>Nosotros ir al iglesia^ parte y camping.  </p>,A2,3750533,9,J4803096,Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ,N,1,N3,N-MF,4294,,,,Traditional classroom,Foreign Language,2021-08-11,N-MF
12,ACTIVITIES,<p>Hola mi amigo!</p><p>En Estados Unidados^ nosotros usualmente juger videojuegos o deportes^ correr en el sol y dormir! y tu?</p>,A2,3750541,8,C4803104,Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ,N,1,N3,N-MM,4294,,,,Traditional classroom,Foreign Language,2021-08-11,N-MF
13,ACTIVITIES,<p>Me gusta actividades favorita es jugar videojuegos es divertido y interesa y con amigos le gusta leer libros</p>,A2,3750564,12,H4803220,Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ,N,1,N3,N-MF,3888,,,,Traditional classroom,Foreign Language,2021-08-11,N-MF
