,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam,MachineScore
0,ACTIVITIES,<p>Hola!</p><p>En el verano^ el amigos de mi y yo vamos a la playa. Es mucho divertido. No gusta nadmos y jugar en la playa.</p><p>Tambien^ tenemos el escuela de verano. Este año^ tengo dos clases; el Economicas^ y los Civics por el governmente de los Estados Unidos.</p><p>Tú amigo!</p><p>Gabriel</p>,A2,3747767,34,Z4791747,Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ,N,1,I1,,3400,,,,Traditional classroom,Foreign Language,2021-07-19,N-MF
1,ACTIVITIES,<p>Quando en Baton Rouge^ hay actividades differentes por hacer. Mi hermano le gusta jugando con sus amigos en el verano. Yo me gusta dormiendo por todo el dia. En Baton Rouge tu puedes hugar los deportados y comer en los restaurantes de comida de Louisiana.  </p>,A2,3747985,8,Z4792769,Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ,N,1,I1,,3400,,,,Bilingual education,Foreign Language,2021-07-19,N-MF
2,ACTIVITIES,<p>Hola^ amiga - como estas? Para contestar tu pregunta^ los estudiantes hacen mucho duranto el verano. Por ejemplo yo trabajo mucho durante el verano^ pero todavia disfruto mi verano. Otros niños van en vacacion^ con sus amigos o familia. Pero muchos de los niños que se quedan aqui. Ese grupo participa en las ferias^ van a la picina^ van a campar^ y muchas otras actividades como esos. Y tambien muchos niños aca se enfocan en sus deportas durante el verano. Por ejemplo mi hermano pratica 5 horas todos los dia durante el verano! Pero espero que te conteste tu pregunta! Que tengas un buen dia. </p>,A2,3748011,37,Z4793076,Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ,N,1,I3,,4428,,,,Traditional classroom,Heritage Language,2021-07-19,N-MF
3,COMMUNITY_SERVICE,<p>En nuestro grupo nos gusta enfocarnos en el servicio. En este año escolar tuvimos unas actividades. En el principio de el año todos los estudiantes fueren a la casa de una abuelita y plantaron flores para ella. Mi favorita flor que plantamos fue las rosas blancas; cuando terminamos su jardin se vio hermosa. La segunda grande actividad que hacimos fue colectar comida para dar a una familia en nuestra escuela. Por una semena pasamos casa por casa recogiendo comida. Esperamos completar mas actividades durante el año.</p>,A2,3748011,37,Z4793076,Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ,I,1,I3,I-MM,4428,,,,Traditional classroom,Heritage Language,2021-07-19,I-MF
4,COMMUNITY_SERVICE,<p>Pulsera Project:</p><p>La Pulsera Project es un projecto pour los personas de Nicaragua hacen los braceletas y done los braceletas a los personas en Louisiana por vender y done el moneda a nicaragua. </p>,A2,3747985,8,Z4792769,Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ,I,1,I1,I-MM,3400,,,,Bilingual education,Foreign Language,2021-07-19,I-MM
5,COMMUNITY_SERVICE,<p>En este comunidad^ vamos a asistir los personas quien no tienen comida - los personas que tienen hambre. Va a la tienda de comida para comprar la comida^ y va a la edificio de comida y ponemos el comida en la edificio. Es muy importante por el comunidad.</p>,A2,3747767,34,Z4791747,Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ,I,1,I1,I-MM,3400,,,,Traditional classroom,Foreign Language,2021-07-19,I-MM
6,ENTERTAINMENT,En Highland Park^ Illinois^ miramos muchos cosas. Miro los videos de la technologia y los videos con los video juegos. Por ejemplo^ Minecraft y Fortnite. Mis amigos miran los videos tambien. Nos gustan los videos del gatos^ y los videos del animales en general. Tambien^ gustan videos con el Mr. Beast o Pewdiepie y los otros personas influential. Ese videos no muy interesante^ pero muchos son divertido.,A2,3747767,34,Z4791747,Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ,N,1,I1,,3400,,,,Traditional classroom,Foreign Language,2021-07-19,N-MF
7,ENTERTAINMENT,<p>En los Estados Unidos^ hay un programma que llamo TikTok. Nosotros gustamos ir en TikTok y ver los videos cortos en el programma.</p>,A2,3747985,8,Z4792769,Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ,N,1,I1,,3400,,,,Bilingual education,Foreign Language,2021-07-19,N-MF
8,ENTERTAINMENT,<p>Hola^ me da mucha risa que te gusta los videos de gatos. Aca la gente ve videos en Youtube o TikTok. Tambien mucha gente le encanta ver videos chistosos^ como videos de animales^ videos de cosas que van mal (  se llaman |Fail Videos|)^ o videos de comediantes. Pero yo prefiero ver videos de instrucion^ como videos de cocina^ o como tocar un instrumento^ o videos para aprender un nuevo idioma. Pero recientemente videos de baile llegaron hacer muy populares^ especialmente un la applicacion |TikToK|. </p>,A2,3748011,37,Z4793076,Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ,N,1,I3,,4428,,,,Traditional classroom,Heritage Language,2021-07-19,N-MF
9,SCHOOL,<p>Hola! Espero verte pronto^ tengo unas preguntas sobre tu escuela. En tu escuela la gente es amable y divertida? Y tambien que son unos cursos o clases que disfrutas en tu escuela? Tienen clases de Sociologia o Arte? Espero que si porque son mis clases favoritas. Pero la pregunta mas importante^ hay niños guapos en tu escuela? Jaja todo bromas^ eso no me importa. Pero espero poder hacer muchos amigos en Lima! </p>,A2,3748011,37,Z4793076,Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.  Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school. ,I,1,I3,I-MF,4428,,,,Traditional classroom,Heritage Language,2021-07-19,I-MF
10,SCHOOL,<p>Quel tipo de actividades pueden hacer en Lima? Donde tu viva en Lima? Un pueblo^ un cuidad?</p>,A2,3747985,8,Z4792769,Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.  Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school. ,I,1,I1,I-SE,3400,,,,Bilingual education,Foreign Language,2021-07-19,I-SE
11,SCHOOL,<p>Hola!</p><p>En el otoño^ voy a ir a Lima por estudio en tú escuela. Tengo preguntas:<br></p><p> - ¿Como es la escuela?</p><p> - ¿Como las estudiantes?</p><p> - ¿Como las professoras?</p><p>Muchos gracias por la informacion.<br></p><p>Gabriel</p>,A2,3747767,34,Z4791747,Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.  Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school. ,I,1,I1,I-SE,3400,,,,Traditional classroom,Foreign Language,2021-07-19,I-MM
12,TECHNOLOGY,<p>En Highland Park^ Illinois^ el amigos de mi y yo usamos muchos tipos de technologia. En el escuela^ usamos los computadoras de Google (o los 'Chromebooks')^ y tambien usamos los computadoras de Apple (los 'MacBooks' o 'iMacs'). En el casa^ uso el computadora de Microsoft y de Linus Torvalds (Linux). Me gusta technologia mucho^ y quiero muy computadoras y 'cosas de technologia' por enginera. Es muy divertido para mi. En ocasion^ usa el telephonos en el escuela. En el casa^ me gusta usar el telephono mirar YouTube o Twitch.</p>,A2,3747767,34,Z4791747,Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.  Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible. ,N,1,I1,,3400,,,,Traditional classroom,Foreign Language,2021-07-19,N-MF
13,TECHNOLOGY,<p>En Baton Rouge^ mis amigas ultilisar los telephonos^ televisiones y muchos otros tipos de technologia. Yo cre que tu va gusta los differentes optiones pour technologia.</p>,A2,3747985,8,Z4792769,Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.  Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible. ,N,1,I1,,3400,,,,Bilingual education,Foreign Language,2021-07-19,N-MF
14,TECHNOLOGY,<p>En la escuela cada uno de nosotros tenemos una Chromebook personal^ que se requiere para todas las clases. En las clases de arte tienen Ipads que podemos usar. Mi favorito piesa de technologia que uso en la escuela es una camara. Yo tomo clases de fotographia y las camaras son bien caras^ pero sacan fotos de calidad. En nuestras casas usamos nuestros telefonos^ y una computadora. Si tenemos tiempo libre podemos usar sistemas de video juegos.</p>,A2,3748011,37,Z4793076,Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.  Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible. ,N,1,I3,,4428,,,,Traditional classroom,Heritage Language,2021-07-19,N-MF
15,TECHNOLOGY,<p>Te voy a dicir un poco de mis dos culturas: la cultura de mi familia y la cultura de donde vivo. Primero voy a hablar sobre la cultura de mi familia. Mi familia es de Puerto Rico y celebramos el |Dia de Los Reyes|. Se celebra 12 dias despues de la Navidad. En ese dia comemos comida tipica^ bailamos y escuchamos musica. Un dia bien grande que se celebra aca en los Estados Unidos^ es el Quatro de Julio. En este dia la gente se reuna y hacen comida^ juegos^ musica y fiestas. Los colores que se usan para celebrar esta dia son: azul^ blanco^ y rojo.</p>,A2,3748011,37,Z4793076,Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.  Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it.  ,I,1,I3,I-MF,4428,,,,Traditional classroom,Heritage Language,2021-07-19,I-MF
16,TECHNOLOGY,<p>En Louisiana no hay mucho de traditiones. Hay Mardi Gras en el hivierno. Unas traditiones favoritas es el gumbo. Todo del Lousiana comen Gumbo y differentes comidas del sud.</p>,A2,3747985,8,Z4792769,Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.  Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it.  ,I,1,I1,I-MM,3400,,,,Bilingual education,Foreign Language,2021-07-19,I-MM
17,TECHNOLOGY,<p>En los Estados Unidos^ tenemos muchos fiestas durante del año. Un ejemplo es Christmas. Cada ano^ en Diciembre^ tenemos Christmas. En Christmas^ Santa va a los casas de los residentes y pone regalos.&nbsp;Tambien^ como la cena con el familia. Mis abuelos^ padres^ tios^ y hermanos come mucho por el Christmas. E<span style=|font-size: 1em;|>s un fiesta muy divertido y interesante.</span></p>,A2,3747767,34,Z4791747,Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.  Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it.  ,I,1,I1,I-MM,3400,,,,Traditional classroom,Foreign Language,2021-07-19,I-MF
